,2013_01_01_NDVI,2013_01_17_NDVI,2013_02_02_NDVI,2013_02_18_NDVI,2013_03_06_NDVI,2013_03_22_NDVI,2013_04_07_NDVI,2013_04_23_NDVI,2013_05_09_NDVI,2013_05_25_NDVI,2013_06_10_NDVI,2013_06_26_NDVI,2013_07_12_NDVI,2013_07_28_NDVI,2013_08_13_NDVI,2013_08_29_NDVI,2013_09_14_NDVI,2013_09_30_NDVI,2013_10_16_NDVI,2013_11_01_NDVI,2013_11_17_NDVI,2013_12_03_NDVI,2013_12_19_NDVI,2014_01_01_NDVI,2014_01_17_NDVI,2014_02_02_NDVI,2014_02_18_NDVI,2014_03_06_NDVI,2014_03_22_NDVI,2014_04_07_NDVI,2014_04_23_NDVI,2014_05_09_NDVI,2014_05_25_NDVI,2014_06_10_NDVI,2014_06_26_NDVI,2014_07_12_NDVI,2014_07_28_NDVI,2014_08_13_NDVI,2014_08_29_NDVI,2014_09_14_NDVI,2014_09_30_NDVI,2014_10_16_NDVI,2014_11_01_NDVI,2014_11_17_NDVI,2014_12_03_NDVI,2014_12_19_NDVI,2015_01_01_NDVI,2015_01_17_NDVI,2015_02_02_NDVI,2015_02_18_NDVI,2015_03_06_NDVI,2015_03_22_NDVI,2015_04_07_NDVI,2015_04_23_NDVI,2015_05_09_NDVI,2015_05_25_NDVI,2015_06_10_NDVI,2015_06_26_NDVI,2015_07_12_NDVI,2015_07_28_NDVI,2015_08_13_NDVI,2015_08_29_NDVI,2015_09_14_NDVI,2015_09_30_NDVI,2015_10_16_NDVI,2015_11_01_NDVI,2015_11_17_NDVI,2015_12_03_NDVI,2015_12_19_NDVI,2016_01_01_NDVI,2016_01_17_NDVI,2016_02_02_NDVI,2016_02_18_NDVI,2016_03_05_NDVI,2016_03_21_NDVI,2016_04_06_NDVI,2016_04_22_NDVI,2016_05_08_NDVI,2016_05_24_NDVI,2016_06_09_NDVI,2016_06_25_NDVI,2016_07_11_NDVI,2016_07_27_NDVI,2016_08_12_NDVI,2016_08_28_NDVI,2016_09_13_NDVI,2016_09_29_NDVI,2016_10_15_NDVI,2016_10_31_NDVI,2016_11_16_NDVI,2016_12_02_NDVI,2016_12_18_NDVI,2017_01_01_NDVI,2017_01_17_NDVI,2017_02_02_NDVI,2017_02_18_NDVI,2017_03_06_NDVI,2017_03_22_NDVI,2017_04_07_NDVI,2017_04_23_NDVI,2017_05_09_NDVI,2017_05_25_NDVI,2017_06_10_NDVI,2017_06_26_NDVI,2017_07_12_NDVI,2017_07_28_NDVI,2017_08_13_NDVI,2017_08_29_NDVI,2017_09_14_NDVI,2017_09_30_NDVI,2017_10_16_NDVI,2017_11_01_NDVI,2017_11_17_NDVI,2017_12_03_NDVI,2017_12_19_NDVI,2018_01_01_NDVI,2018_01_17_NDVI,2018_02_02_NDVI,2018_02_18_NDVI,2018_03_06_NDVI,2018_03_22_NDVI,2018_04_07_NDVI,2018_04_23_NDVI,2018_05_09_NDVI,2018_05_25_NDVI,2018_06_10_NDVI,2018_06_26_NDVI,2018_07_12_NDVI,2018_07_28_NDVI,2018_08_13_NDVI,2018_08_29_NDVI,2018_09_14_NDVI,2018_09_30_NDVI,2018_10_16_NDVI,2018_11_01_NDVI,2018_11_17_NDVI,2018_12_03_NDVI,2018_12_19_NDVI,2019_01_01_NDVI,2019_01_17_NDVI,2019_02_02_NDVI,2019_02_18_NDVI,2019_03_06_NDVI,2019_03_22_NDVI,2019_04_07_NDVI,2019_04_23_NDVI,2019_05_09_NDVI,2019_05_25_NDVI,2019_06_10_NDVI,2019_06_26_NDVI,2019_07_12_NDVI,2019_07_28_NDVI,2019_08_13_NDVI,2019_08_29_NDVI,2019_09_14_NDVI,2019_09_30_NDVI,2019_10_16_NDVI,2019_11_01_NDVI,2019_11_17_NDVI,2019_12_03_NDVI,2019_12_19_NDVI,2020_01_01_NDVI,2020_01_17_NDVI,2020_02_02_NDVI,2020_02_18_NDVI,2020_03_05_NDVI,2020_03_21_NDVI,2020_04_06_NDVI,2020_04_22_NDVI,2020_05_08_NDVI,2020_05_24_NDVI,2020_06_09_NDVI,2020_06_25_NDVI,2020_07_11_NDVI,2020_07_27_NDVI,2020_08_12_NDVI,2020_08_28_NDVI,2020_09_13_NDVI,2020_09_29_NDVI,2020_10_15_NDVI,2020_10_31_NDVI,2020_11_16_NDVI,2020_12_02_NDVI,2020_12_18_NDVI,2021_01_01_NDVI,2021_01_17_NDVI,2021_02_02_NDVI,2021_02_18_NDVI,2021_03_06_NDVI,2021_03_22_NDVI,2021_04_07_NDVI,2021_04_23_NDVI,2021_05_09_NDVI,2021_05_25_NDVI,2021_06_10_NDVI,2021_06_26_NDVI,system:index
91,0.46025,0.64825,0.7405,0.87675,0.779625,0.734375,0.679125,0.64275,0.641,0.843625,0.6355,0.65025,0.650375,0.562875,0.697,0.424,0.927,0.999375,1.035875,0.8375,0.579,0.54275,0.64975,0.57075,0.790125,0.881875,0.910375,0.7805,0.740375,0.5845,0.507625,0.551625,0.78825,0.749375,0.581375,0.7025,0.7265,0.78275,1.0085,1.0075,1.015875,0.988625,0.914875,0.568,0.57,0.6045,0.589,0.765375,0.81325,0.947875,0.916875,0.742625,0.643125,0.671,0.68225,0.83175,0.664375,0.931125,0.453,0.652375,0.176,0.94,0.982875,1.056875,1.0005,0.8305,0.66275,0.5525,0.538375,0.635875,0.81,0.835625,0.93025,0.755875,0.705375,0.719875,0.66275,0.70875,0.699,0.918875,0.934625,0.71075,0.476875,0.616375,0.554375,0.554,1.03125,0.945,0.97425,0.52225,0.638625,0.50375,0.757125,0.860625,0.921625,0.87925,0.813875,0.731,0.671625,0.710375,0.82625,0.891625,0.865625,0.649625,0.811375,0.6765,0.7165,1.007375,0.39875,1.03675,1.040125,0.87075,0.574125,0.504875,0.666375,0.656125,0.64625,0.90625,0.868375,0.8685,0.79075,0.7615,0.702375,0.454625,0.703125,0.4745,0.7425,0.63975,0.661625,0.605125,1.05025,1.0455,0.9775,1.00375,0.82575,0.577375,0.53525,0.691125,0.68725,0.80625,0.884625,0.644625,0.669875,0.719625,0.713375,0.83775,0.83975,0.91225,0.80375,0.927125,0.876625,0.604125,0.430125,0.402,0.97875,1.0565,1.020375,1.012125,0.587875,0.60325,0.624,0.704375,0.76425,0.837,0.830625,0.88275,0.767625,0.69025,0.74475,0.777625,0.853625,0.872125,0.55275,0.674875,0.701375,0.355875,1.128875,1.07425,1.004375,0.9565,0.857125,0.656625,0.56525,0.576125,0.598875,0.756125,0.843625,0.817,0.83,0.71125,0.573125,0.602625,0.704625,0.908375,0.403625,0.403,0.011375
92,0.62625,0.66625,0.681875,0.660625,0.59575,0.58425,0.613375,0.688375,0.801875,0.612125,0.691375,0.660875,0.904125,0.8105,0.349625,0.100875,0.802,0.806125,0.765,0.56675,0.5915,0.62825,0.642125,0.703,0.73025,0.65625,0.703625,0.603875,0.620125,0.67475,0.726875,0.725125,0.91625,0.819125,0.84,0.40225,0.788375,0.834875,0.878625,0.878375,0.907125,0.77975,0.573375,0.574375,0.565625,0.709875,0.74,0.760875,0.707875,0.630375,0.674875,0.537375,0.650625,0.772875,0.83125,0.85375,0.910375,0.19175,0.2935,0.83225,0.262625,0.82225,0.863625,0.846,0.73125,0.717375,0.648,0.55675,0.62975,0.6205,0.695125,0.637,0.61525,0.572,0.6315,0.588125,0.57975,0.597625,0.782125,0.276875,0.9015,0.748,0.158625,0.7405,0.989125,0.658375,0.866625,0.903375,0.6895,0.607625,0.67075,0.57825,0.776875,0.7115,0.678625,0.57675,0.711875,0.6615,0.627625,0.804625,0.87525,0.91725,0.277375,0.2725,0.5035,1.085125,0.410125,0.9055,0.677625,0.421,0.931625,0.693875,0.624375,0.655,0.711625,0.69175,0.607375,0.740875,0.685,0.625125,0.6875,0.76325,0.7395,0.36825,0.926125,0.94575,0.850375,0.5125,0.39425,0.1585,0.886125,0.886875,0.941875,0.782,0.7295,0.68225,0.661625,0.709875,0.72625,0.746875,0.714125,0.659,0.694,0.659,0.75825,0.81725,0.887125,0.921375,0.810125,0.9,0.5355,0.86275,0.9065,0.75475,0.845875,0.952875,0.837375,0.77925,0.77175,0.661625,0.68275,0.784625,0.750625,0.807875,0.716,0.706125,0.734625,0.68975,0.92425,0.9235,0.951125,0.550625,1.13275,0.464375,0.3125,0.819875,0.1315,0.943375,0.614625,0.74825,0.74625,0.60875,0.69525,0.709875,0.712875,0.67075,0.698625,0.61525,0.672,0.689875,0.6735,0.705,0.654875,0.941,0.735125,0.68825,0.0115
93,0.56625,0.6285,0.76,0.68775,0.5145,0.47525,0.739875,0.879625,0.82675,0.957375,0.780625,0.918375,0.98375,0.305875,0.165,0.730125,0.600875,0.6435,0.519,0.366375,0.317625,0.4455,0.551875,0.564875,0.670125,0.483,0.561375,0.621625,0.87325,0.47725,0.800875,0.739125,0.82925,0.882875,0.95925,0.36875,0.706,1.02175,0.856875,0.526625,0.682625,0.448,0.375,0.39375,0.46775,0.637625,0.72125,0.6855,0.6055,0.627875,0.641,0.5455,0.541375,0.704125,0.84325,0.62825,0.826875,0.282,0.4295,0.782,0.13375,0.44425,0.571,0.6855,0.502,0.494875,0.519,0.476,0.583875,0.611,0.668375,0.5265,0.581625,0.737125,0.68375,0.5975,0.612625,0.795375,0.86325,0.70875,0.922875,0.5965,0.206125,0.791875,0.887,0.34475,0.727375,0.790875,0.38425,0.31825,0.338125,0.48875,0.572625,0.55275,0.66825,0.635375,0.529875,0.380375,0.277375,0.688125,0.883375,0.976125,0.169125,0.228875,0.48875,1.05825,0.268,0.831625,0.65375,0.8365,0.690125,0.446375,0.40925,0.448875,0.487625,0.564375,0.47675,0.710625,0.6135,0.535375,0.601375,0.575375,0.614125,0.449125,0.499875,0.94575,0.88575,0.27475,0.35,0.0905,0.911625,0.668375,0.873125,0.690375,0.484375,0.41025,0.34,0.510875,0.510875,0.630125,0.709,0.6975,0.65175,0.545125,0.568,0.79625,0.923625,1.0285,0.907,0.79275,1.0205,0.592,0.453,0.64825,0.808125,0.932875,0.747,0.657375,0.58825,0.5305,0.57125,0.63925,0.598375,0.528125,0.71275,0.783875,0.495,0.471,0.805875,0.943875,1.0205,0.870625,0.855125,0.352375,0.25925,0.48475,0.60825,0.82125,0.87775,0.649125,0.55625,0.60875,0.491875,0.4285,0.505,0.548625,0.5915,0.6695,0.630125,0.38125,0.327625,0.428375,0.5175,1.062625,1.062125,1.067,0.011625
94,0.6235,0.75975,0.81425,0.7115,0.431125,0.482875,0.569625,0.6,0.79125,0.852875,0.810875,0.803125,0.761375,0.7925,0.226875,0.834125,0.96525,0.911375,0.81,0.60275,0.5,0.57,0.589875,0.685,0.794,0.7955,0.69775,0.497375,0.450125,0.540625,0.70725,0.81675,0.93125,0.832,0.408375,0.524625,0.356875,0.3785,0.958125,0.96575,0.91075,0.797875,0.660875,0.469,0.5215,0.60175,0.79475,0.818,0.82675,0.628125,0.560125,0.388125,0.5715,0.801375,0.853,0.909375,0.880875,0.3165,0.593625,0.246125,0.392625,0.883625,0.919125,0.95825,0.7935,0.666875,0.481875,0.502375,0.636875,0.631625,0.825375,0.73825,0.565375,0.483,0.46675,0.533125,0.572375,0.737,0.857125,0.7615,0.986625,0.33575,0.248125,0.715875,0.741125,0.492625,0.96325,0.999375,0.912375,0.640125,0.627375,0.555875,0.768,0.708875,0.816,0.6545,0.617375,0.53725,0.508625,0.790625,0.859875,0.939125,0.93125,0.748875,0.6925,0.661,0.382625,0.882,0.797875,0.939375,0.999625,0.741125,0.666125,0.556375,0.67925,0.684,0.74075,0.822,0.695625,0.57325,0.564375,0.569,0.670625,0.3705,0.930625,0.954875,0.745375,0.53775,0.56125,0.133875,0.8655,1.147625,0.984125,0.918625,0.711875,0.433375,0.5825,0.69575,0.731,0.821375,0.82225,0.7215,0.59925,0.531375,0.5685,0.750375,0.88925,0.96,0.8345,1.04925,0.8405,0.829875,0.408625,0.685,0.7845,1.01575,0.93825,0.77125,0.716375,0.617375,0.641625,0.75475,0.805875,0.855375,0.76925,0.7425,0.5985,0.52525,0.67225,0.885375,0.888625,0.813,0.88175,0.778375,0.3655,0.829625,0.791,1.01625,0.61775,0.842125,0.792,0.512625,0.588375,0.66375,0.686875,0.76325,0.769625,0.639625,0.61875,0.5155,0.5425,0.487,0.727125,0.990125,0.815625,0.36175,0.01175
95,0.649,0.812625,0.853625,0.834,0.429875,0.360875,0.395,0.498625,0.794625,0.942125,0.810875,0.874875,0.934,0.887625,0.044875,0.834125,0.931125,0.911375,0.790625,0.587375,0.487875,0.403375,0.49425,0.603125,0.792125,0.822375,0.74575,0.376625,0.450125,0.502,0.632875,0.745,0.898375,0.917875,0.447,0.58075,0.4915,0.434,0.742625,0.998625,0.995375,0.87425,0.5015,0.469,0.4105,0.554125,0.840375,0.828375,0.889,0.634375,0.406,0.35425,0.4345,0.801375,0.853,1.001875,1.02025,0.13425,0.5395,0.30225,0.51375,0.88125,0.8865,0.95825,0.847875,0.666875,0.398125,0.45025,0.607875,0.651625,0.8655,0.793,0.577375,0.515875,0.51525,0.533125,0.435875,0.697,0.880875,0.891,1.054875,0.340375,0.248125,0.743625,0.70575,0.72075,0.984875,1.023,0.7555,0.38625,0.61525,0.46875,0.79975,0.7765,0.842875,0.66725,0.62525,0.308125,0.49775,0.698,0.87425,0.965625,1.055125,0.848625,0.670375,0.605125,0.319375,0.935,0.711875,0.957875,0.984,0.646375,0.316625,0.572375,0.6285,0.631,0.701,0.85275,0.681375,0.5645,0.594375,0.58075,0.66525,0.394125,0.970125,0.882375,0.745375,0.46925,0.553375,0.13575,0.88375,1.18925,1.007,0.894875,0.6905,0.3815,0.377,0.6435,0.7775,0.827125,0.82225,0.76375,0.6255,0.54375,0.558375,0.783,0.927625,0.96,0.908,1.01525,0.84875,0.515625,0.384875,0.66725,0.94225,1.030125,0.95575,0.732625,0.595625,0.628625,0.621875,0.794875,0.778375,0.906,0.827875,0.7425,0.386125,0.537375,0.713,0.885375,0.940375,0.713125,0.605625,0.4725,0.383,0.724,0.846625,1.045,0.26125,0.8185,0.595625,0.50625,0.53625,0.591125,0.684375,0.75925,0.789,0.6885,0.578125,0.46325,0.5425,0.435375,0.77625,1.03425,0.393375,0.340125,0.011875
96,0.6235,0.75975,0.81425,0.7115,0.431125,0.482875,0.569625,0.6,0.79125,0.852875,0.810875,0.803125,0.761375,0.7925,0.226875,0.834125,0.96525,0.911375,0.81,0.60275,0.5,0.57,0.589875,0.685,0.794,0.7955,0.69775,0.497375,0.450125,0.540625,0.70725,0.81675,0.93125,0.832,0.408375,0.524625,0.356875,0.3785,0.958125,0.96575,0.91075,0.797875,0.660875,0.469,0.5215,0.60175,0.79475,0.818,0.82675,0.628125,0.560125,0.388125,0.5715,0.801375,0.853,0.909375,0.880875,0.3165,0.593625,0.246125,0.392625,0.883625,0.919125,0.95825,0.7935,0.666875,0.481875,0.502375,0.636875,0.631625,0.825375,0.73825,0.565375,0.483,0.46675,0.533125,0.572375,0.737,0.857125,0.7615,0.986625,0.33575,0.248125,0.715875,0.741125,0.492625,0.96325,0.999375,0.912375,0.640125,0.627375,0.555875,0.768,0.708875,0.816,0.6545,0.617375,0.53725,0.508625,0.790625,0.859875,0.939125,0.93125,0.748875,0.6925,0.661,0.382625,0.882,0.797875,0.939375,0.999625,0.741125,0.666125,0.556375,0.67925,0.684,0.74075,0.822,0.695625,0.57325,0.564375,0.569,0.670625,0.3705,0.930625,0.954875,0.745375,0.53775,0.56125,0.133875,0.8655,1.147625,0.984125,0.918625,0.711875,0.433375,0.5825,0.69575,0.731,0.821375,0.82225,0.7215,0.59925,0.531375,0.5685,0.750375,0.88925,0.96,0.8345,1.04925,0.8405,0.829875,0.408625,0.685,0.7845,1.01575,0.93825,0.77125,0.716375,0.617375,0.641625,0.75475,0.805875,0.855375,0.76925,0.7425,0.5985,0.52525,0.67225,0.885375,0.888625,0.813,0.88175,0.778375,0.3655,0.829625,0.791,1.01625,0.61775,0.842125,0.792,0.512625,0.588375,0.66375,0.686875,0.76325,0.769625,0.639625,0.61875,0.5155,0.5425,0.487,0.727125,0.990125,0.815625,0.36175,0.012
97,0.53675,0.614375,0.695,0.475875,0.521,0.62,0.739875,0.648875,0.754,0.395375,0.618625,0.651,0.857625,0.985,0.32475,0.121625,0.63475,0.602875,0.739,0.46575,0.405375,0.4645,0.5365,0.5125,0.728625,0.6495,0.635625,0.444125,0.590125,0.496875,0.70275,0.7105,0.82925,0.6925,0.87875,0.246875,0.293125,1.0235,0.687875,0.8635,0.671,0.68075,0.407875,0.39975,0.476875,0.5865,0.664625,0.596,0.75625,0.592375,0.811375,0.615125,0.631625,0.75325,0.82325,0.825,0.992375,0.292875,0.455125,0.782,0.282,0.8495,0.583875,0.70575,0.692,0.526375,0.352625,0.448875,0.546,0.593625,0.62775,0.68075,0.536125,0.596625,0.757375,0.606875,0.612625,0.65925,0.6885,0.741375,0.934625,0.459125,0.187875,0.623375,0.548125,0.36175,0.897625,0.738,0.507125,0.458625,0.452,0.533125,0.772375,0.663625,0.798375,0.60675,0.5125,0.383125,0.323375,0.536875,0.792125,0.986875,0.497375,0.42375,0.456875,1.085125,0.214875,0.639625,0.698125,0.72525,0.901,0.574625,0.469375,0.367625,0.606125,0.606125,0.4705,0.67475,0.598,0.548625,0.537,0.52975,0.5405,0.449125,0.93025,0.9255,0.64575,0.65475,0.26625,0.1345,0.846875,0.90375,0.801875,0.59975,0.54725,0.329875,0.328375,0.512125,0.628,0.617,0.6915,0.6975,0.621375,0.519875,0.568,0.755,0.920625,1.01175,0.887875,0.983875,0.87175,0.603625,0.478125,0.6075,0.79775,0.827125,0.9065,0.628375,0.60475,0.5305,0.49825,0.59925,0.597375,0.533375,0.744375,0.783875,0.559375,0.48725,0.711375,0.9205,1.009625,0.630875,1.0165,0.3125,0.309375,0.72775,0.75475,0.816125,0.602875,0.80825,0.6075,0.579125,0.437625,0.54875,0.460375,0.66625,0.753375,0.665,0.600375,0.457125,0.345375,0.3995,0.591625,1.059375,0.368875,1.108875,0.012125
98,0.53675,0.614375,0.695,0.475875,0.521,0.62,0.739875,0.648875,0.754,0.395375,0.618625,0.651,0.857625,0.985,0.32475,0.121625,0.63475,0.602875,0.739,0.46575,0.405375,0.4645,0.5365,0.5125,0.728625,0.6495,0.635625,0.444125,0.590125,0.496875,0.70275,0.7105,0.82925,0.6925,0.87875,0.246875,0.293125,1.0235,0.687875,0.8635,0.671,0.68075,0.407875,0.39975,0.476875,0.5865,0.664625,0.596,0.75625,0.592375,0.811375,0.615125,0.631625,0.75325,0.82325,0.825,0.992375,0.292875,0.455125,0.782,0.282,0.8495,0.583875,0.70575,0.692,0.526375,0.352625,0.448875,0.546,0.593625,0.62775,0.68075,0.536125,0.596625,0.757375,0.606875,0.612625,0.65925,0.6885,0.741375,0.934625,0.459125,0.187875,0.623375,0.548125,0.36175,0.897625,0.738,0.507125,0.458625,0.452,0.533125,0.772375,0.663625,0.798375,0.60675,0.5125,0.383125,0.323375,0.536875,0.792125,0.986875,0.497375,0.42375,0.456875,1.085125,0.214875,0.639625,0.698125,0.72525,0.901,0.574625,0.469375,0.367625,0.606125,0.606125,0.4705,0.67475,0.598,0.548625,0.537,0.52975,0.5405,0.449125,0.93025,0.9255,0.64575,0.65475,0.26625,0.1345,0.846875,0.90375,0.801875,0.59975,0.54725,0.329875,0.328375,0.512125,0.628,0.617,0.6915,0.6975,0.621375,0.519875,0.568,0.755,0.920625,1.01175,0.887875,0.983875,0.87175,0.603625,0.478125,0.6075,0.79775,0.827125,0.9065,0.628375,0.60475,0.5305,0.49825,0.59925,0.597375,0.533375,0.744375,0.783875,0.559375,0.48725,0.711375,0.9205,1.009625,0.630875,1.0165,0.3125,0.309375,0.72775,0.75475,0.816125,0.602875,0.80825,0.6075,0.579125,0.437625,0.54875,0.460375,0.66625,0.753375,0.665,0.600375,0.457125,0.345375,0.3995,0.591625,1.059375,0.368875,1.108875,0.01225
99,0.6235,0.75975,0.81425,0.7115,0.431125,0.482875,0.569625,0.6,0.79125,0.852875,0.810875,0.803125,0.761375,0.7925,0.226875,0.834125,0.96525,0.911375,0.81,0.60275,0.5,0.57,0.589875,0.685,0.794,0.7955,0.69775,0.497375,0.450125,0.540625,0.70725,0.81675,0.93125,0.832,0.408375,0.524625,0.356875,0.3785,0.958125,0.96575,0.91075,0.797875,0.660875,0.469,0.5215,0.60175,0.79475,0.818,0.82675,0.628125,0.560125,0.388125,0.5715,0.801375,0.853,0.909375,0.880875,0.3165,0.593625,0.246125,0.392625,0.883625,0.919125,0.95825,0.7935,0.666875,0.481875,0.502375,0.636875,0.631625,0.825375,0.73825,0.565375,0.483,0.46675,0.533125,0.572375,0.737,0.857125,0.7615,0.986625,0.33575,0.248125,0.715875,0.741125,0.492625,0.96325,0.999375,0.912375,0.640125,0.627375,0.555875,0.768,0.708875,0.816,0.6545,0.617375,0.53725,0.508625,0.790625,0.859875,0.939125,0.93125,0.748875,0.6925,0.661,0.382625,0.882,0.797875,0.939375,0.999625,0.741125,0.666125,0.556375,0.67925,0.684,0.74075,0.822,0.695625,0.57325,0.564375,0.569,0.670625,0.3705,0.930625,0.954875,0.745375,0.53775,0.56125,0.133875,0.8655,1.147625,0.984125,0.918625,0.711875,0.433375,0.5825,0.69575,0.731,0.821375,0.82225,0.7215,0.59925,0.531375,0.5685,0.750375,0.88925,0.96,0.8345,1.04925,0.8405,0.829875,0.408625,0.685,0.7845,1.01575,0.93825,0.77125,0.716375,0.617375,0.641625,0.75475,0.805875,0.855375,0.76925,0.7425,0.5985,0.52525,0.67225,0.885375,0.888625,0.813,0.88175,0.778375,0.3655,0.829625,0.791,1.01625,0.61775,0.842125,0.792,0.512625,0.588375,0.66375,0.686875,0.76325,0.769625,0.639625,0.61875,0.5155,0.5425,0.487,0.727125,0.990125,0.815625,0.36175,0.012375
100,0.46025,0.64825,0.7405,0.87675,0.779625,0.734375,0.679125,0.64275,0.641,0.843625,0.6355,0.65025,0.650375,0.562875,0.697,0.424,0.927,0.999375,1.035875,0.8375,0.579,0.54275,0.64975,0.57075,0.790125,0.881875,0.910375,0.7805,0.740375,0.5845,0.507625,0.551625,0.78825,0.749375,0.581375,0.7025,0.7265,0.78275,1.0085,1.0075,1.015875,0.988625,0.914875,0.568,0.57,0.6045,0.589,0.765375,0.81325,0.947875,0.916875,0.742625,0.643125,0.671,0.68225,0.83175,0.664375,0.931125,0.453,0.652375,0.176,0.94,0.982875,1.056875,1.0005,0.8305,0.66275,0.5525,0.538375,0.635875,0.81,0.835625,0.93025,0.755875,0.705375,0.719875,0.66275,0.70875,0.699,0.918875,0.934625,0.71075,0.476875,0.616375,0.554375,0.554,1.03125,0.945,0.97425,0.52225,0.638625,0.50375,0.757125,0.860625,0.921625,0.87925,0.813875,0.731,0.671625,0.710375,0.82625,0.891625,0.865625,0.649625,0.811375,0.6765,0.7165,1.007375,0.39875,1.03675,1.040125,0.87075,0.574125,0.504875,0.666375,0.656125,0.64625,0.90625,0.868375,0.8685,0.79075,0.7615,0.702375,0.454625,0.703125,0.4745,0.7425,0.63975,0.661625,0.605125,1.05025,1.0455,0.9775,1.00375,0.82575,0.577375,0.53525,0.691125,0.68725,0.80625,0.884625,0.644625,0.669875,0.719625,0.713375,0.83775,0.83975,0.91225,0.80375,0.927125,0.876625,0.604125,0.430125,0.402,0.97875,1.0565,1.020375,1.012125,0.587875,0.60325,0.624,0.704375,0.76425,0.837,0.830625,0.88275,0.767625,0.69025,0.74475,0.777625,0.853625,0.872125,0.55275,0.674875,0.701375,0.355875,1.128875,1.07425,1.004375,0.9565,0.857125,0.656625,0.56525,0.576125,0.598875,0.756125,0.843625,0.817,0.83,0.71125,0.573125,0.602625,0.704625,0.908375,0.403625,0.403,0.0125
101,0.46025,0.64825,0.7405,0.87675,0.779625,0.734375,0.679125,0.64275,0.641,0.843625,0.6355,0.65025,0.650375,0.562875,0.697,0.424,0.927,0.999375,1.035875,0.8375,0.579,0.54275,0.64975,0.57075,0.790125,0.881875,0.910375,0.7805,0.740375,0.5845,0.507625,0.551625,0.78825,0.749375,0.581375,0.7025,0.7265,0.78275,1.0085,1.0075,1.015875,0.988625,0.914875,0.568,0.57,0.6045,0.589,0.765375,0.81325,0.947875,0.916875,0.742625,0.643125,0.671,0.68225,0.83175,0.664375,0.931125,0.453,0.652375,0.176,0.94,0.982875,1.056875,1.0005,0.8305,0.66275,0.5525,0.538375,0.635875,0.81,0.835625,0.93025,0.755875,0.705375,0.719875,0.66275,0.70875,0.699,0.918875,0.934625,0.71075,0.476875,0.616375,0.554375,0.554,1.03125,0.945,0.97425,0.52225,0.638625,0.50375,0.757125,0.860625,0.921625,0.87925,0.813875,0.731,0.671625,0.710375,0.82625,0.891625,0.865625,0.649625,0.811375,0.6765,0.7165,1.007375,0.39875,1.03675,1.040125,0.87075,0.574125,0.504875,0.666375,0.656125,0.64625,0.90625,0.868375,0.8685,0.79075,0.7615,0.702375,0.454625,0.703125,0.4745,0.7425,0.63975,0.661625,0.605125,1.05025,1.0455,0.9775,1.00375,0.82575,0.577375,0.53525,0.691125,0.68725,0.80625,0.884625,0.644625,0.669875,0.719625,0.713375,0.83775,0.83975,0.91225,0.80375,0.927125,0.876625,0.604125,0.430125,0.402,0.97875,1.0565,1.020375,1.012125,0.587875,0.60325,0.624,0.704375,0.76425,0.837,0.830625,0.88275,0.767625,0.69025,0.74475,0.777625,0.853625,0.872125,0.55275,0.674875,0.701375,0.355875,1.128875,1.07425,1.004375,0.9565,0.857125,0.656625,0.56525,0.576125,0.598875,0.756125,0.843625,0.817,0.83,0.71125,0.573125,0.602625,0.704625,0.908375,0.403625,0.403,0.012625
102,0.46025,0.64825,0.7405,0.87675,0.779625,0.734375,0.679125,0.64275,0.641,0.843625,0.6355,0.65025,0.650375,0.562875,0.697,0.424,0.927,0.999375,1.035875,0.8375,0.579,0.54275,0.64975,0.57075,0.790125,0.881875,0.910375,0.7805,0.740375,0.5845,0.507625,0.551625,0.78825,0.749375,0.581375,0.7025,0.7265,0.78275,1.0085,1.0075,1.015875,0.988625,0.914875,0.568,0.57,0.6045,0.589,0.765375,0.81325,0.947875,0.916875,0.742625,0.643125,0.671,0.68225,0.83175,0.664375,0.931125,0.453,0.652375,0.176,0.94,0.982875,1.056875,1.0005,0.8305,0.66275,0.5525,0.538375,0.635875,0.81,0.835625,0.93025,0.755875,0.705375,0.719875,0.66275,0.70875,0.699,0.918875,0.934625,0.71075,0.476875,0.616375,0.554375,0.554,1.03125,0.945,0.97425,0.52225,0.638625,0.50375,0.757125,0.860625,0.921625,0.87925,0.813875,0.731,0.671625,0.710375,0.82625,0.891625,0.865625,0.649625,0.811375,0.6765,0.7165,1.007375,0.39875,1.03675,1.040125,0.87075,0.574125,0.504875,0.666375,0.656125,0.64625,0.90625,0.868375,0.8685,0.79075,0.7615,0.702375,0.454625,0.703125,0.4745,0.7425,0.63975,0.661625,0.605125,1.05025,1.0455,0.9775,1.00375,0.82575,0.577375,0.53525,0.691125,0.68725,0.80625,0.884625,0.644625,0.669875,0.719625,0.713375,0.83775,0.83975,0.91225,0.80375,0.927125,0.876625,0.604125,0.430125,0.402,0.97875,1.0565,1.020375,1.012125,0.587875,0.60325,0.624,0.704375,0.76425,0.837,0.830625,0.88275,0.767625,0.69025,0.74475,0.777625,0.853625,0.872125,0.55275,0.674875,0.701375,0.355875,1.128875,1.07425,1.004375,0.9565,0.857125,0.656625,0.56525,0.576125,0.598875,0.756125,0.843625,0.817,0.83,0.71125,0.573125,0.602625,0.704625,0.908375,0.403625,0.403,0.01275
