,2013_01_01_EVI,2013_01_17_EVI,2013_02_02_EVI,2013_02_18_EVI,2013_03_06_EVI,2013_03_22_EVI,2013_04_07_EVI,2013_04_23_EVI,2013_05_09_EVI,2013_05_25_EVI,2013_06_10_EVI,2013_06_26_EVI,2013_07_12_EVI,2013_07_28_EVI,2013_08_13_EVI,2013_08_29_EVI,2013_09_14_EVI,2013_09_30_EVI,2013_10_16_EVI,2013_11_01_EVI,2013_11_17_EVI,2013_12_03_EVI,2013_12_19_EVI,2014_01_01_EVI,2014_01_17_EVI,2014_02_02_EVI,2014_02_18_EVI,2014_03_06_EVI,2014_03_22_EVI,2014_04_07_EVI,2014_04_23_EVI,2014_05_09_EVI,2014_05_25_EVI,2014_06_10_EVI,2014_06_26_EVI,2014_07_12_EVI,2014_07_28_EVI,2014_08_13_EVI,2014_08_29_EVI,2014_09_14_EVI,2014_09_30_EVI,2014_10_16_EVI,2014_11_01_EVI,2014_11_17_EVI,2014_12_03_EVI,2014_12_19_EVI,2015_01_01_EVI,2015_01_17_EVI,2015_02_02_EVI,2015_02_18_EVI,2015_03_06_EVI,2015_03_22_EVI,2015_04_07_EVI,2015_04_23_EVI,2015_05_09_EVI,2015_05_25_EVI,2015_06_10_EVI,2015_06_26_EVI,2015_07_12_EVI,2015_07_28_EVI,2015_08_13_EVI,2015_08_29_EVI,2015_09_14_EVI,2015_09_30_EVI,2015_10_16_EVI,2015_11_01_EVI,2015_11_17_EVI,2015_12_03_EVI,2015_12_19_EVI,2016_01_01_EVI,2016_01_17_EVI,2016_02_02_EVI,2016_02_18_EVI,2016_03_05_EVI,2016_03_21_EVI,2016_04_06_EVI,2016_04_22_EVI,2016_05_08_EVI,2016_05_24_EVI,2016_06_09_EVI,2016_06_25_EVI,2016_07_11_EVI,2016_07_27_EVI,2016_08_12_EVI,2016_08_28_EVI,2016_09_13_EVI,2016_09_29_EVI,2016_10_15_EVI,2016_10_31_EVI,2016_11_16_EVI,2016_12_02_EVI,2016_12_18_EVI,2017_01_01_EVI,2017_01_17_EVI,2017_02_02_EVI,2017_02_18_EVI,2017_03_06_EVI,2017_03_22_EVI,2017_04_07_EVI,2017_04_23_EVI,2017_05_09_EVI,2017_05_25_EVI,2017_06_10_EVI,2017_06_26_EVI,2017_07_12_EVI,2017_07_28_EVI,2017_08_13_EVI,2017_08_29_EVI,2017_09_14_EVI,2017_09_30_EVI,2017_10_16_EVI,2017_11_01_EVI,2017_11_17_EVI,2017_12_03_EVI,2017_12_19_EVI,2018_01_01_EVI,2018_01_17_EVI,2018_02_02_EVI,2018_02_18_EVI,2018_03_06_EVI,2018_03_22_EVI,2018_04_07_EVI,2018_04_23_EVI,2018_05_09_EVI,2018_05_25_EVI,2018_06_10_EVI,2018_06_26_EVI,2018_07_12_EVI,2018_07_28_EVI,2018_08_13_EVI,2018_08_29_EVI,2018_09_14_EVI,2018_09_30_EVI,2018_10_16_EVI,2018_11_01_EVI,2018_11_17_EVI,2018_12_03_EVI,2018_12_19_EVI,2019_01_01_EVI,2019_01_17_EVI,2019_02_02_EVI,2019_02_18_EVI,2019_03_06_EVI,2019_03_22_EVI,2019_04_07_EVI,2019_04_23_EVI,2019_05_09_EVI,2019_05_25_EVI,2019_06_10_EVI,2019_06_26_EVI,2019_07_12_EVI,2019_07_28_EVI,2019_08_13_EVI,2019_08_29_EVI,2019_09_14_EVI,2019_09_30_EVI,2019_10_16_EVI,2019_11_01_EVI,2019_11_17_EVI,2019_12_03_EVI,2019_12_19_EVI,2020_01_01_EVI,2020_01_17_EVI,2020_02_02_EVI,2020_02_18_EVI,2020_03_05_EVI,2020_03_21_EVI,2020_04_06_EVI,2020_04_22_EVI,2020_05_08_EVI,2020_05_24_EVI,2020_06_09_EVI,2020_06_25_EVI,2020_07_11_EVI,2020_07_27_EVI,2020_08_12_EVI,2020_08_28_EVI,2020_09_13_EVI,2020_09_29_EVI,2020_10_15_EVI,2020_10_31_EVI,2020_11_16_EVI,2020_12_02_EVI,2020_12_18_EVI,system:index
13,0.32275,0.414625,0.604125,0.52425,0.44025,0.34625,0.29525,0.403625,0.512625,0.519,0.816875,0.534375,0.626,0.476625,0.211375,0.508375,0.792,0.649,0.74375,0.4505,0.213875,0.26825,0.336625,0.434,0.56725,0.645625,0.59775,0.411,0.36125,0.33825,0.389375,0.573125,0.613375,0.6345,0.56625,0.638,0.56325,0.42075,0.34075,0.751125,0.656875,0.632125,0.530375,0.23475,0.26375,0.29525,0.397625,0.426125,0.67125,0.457125,0.390375,0.316125,0.349625,0.45875,0.604875,0.5465,0.593,0.37625,0.38125,0.17425,0.315625,0.4755,0.832375,0.679,0.623875,0.4345,0.32475,0.246875,0.334125,0.374375,0.633375,0.476875,0.42525,0.35575,0.322625,0.41525,0.398,0.580875,0.571,0.7985,0.265,0.43575,0.374625,0.350625,,0.70425,0.78875,0.658875,0.4225,0.267875,0.209375,0.2515,0.48375,0.56975,0.60475,0.500125,0.331,0.337875,0.282,0.5515,0.63925,0.64775,0.753375,0.278625,0.558,0.366125,0.23,0.70925,0.729625,0.8355,0.78425,0.471,0.198,0.28675,0.455125,0.455125,0.494125,0.727875,0.49225,0.43225,0.343375,0.48475,0.513875,0.3725,0.70725,0.62,0.659125,0.362625,0.203,0.31875,0.438875,0.845625,0.783375,0.633875,0.56875,0.222125,0.25525,0.4305,0.5025,0.669,0.56575,0.448,0.458875,0.410125,0.477,0.480125,0.519,0.536125,0.842875,0.505875,0.64,0.72175,0.367,0.31625,0.78625,0.817125,0.627625,0.72075,0.24875,0.213625,0.35675,0.49125,0.59275,0.69625,0.604875,0.560625,0.44975,0.310625,0.438375,0.592125,0.72575,0.335875,0.541125,0.264875,0.205875,0.212,0.605625,0.72325,0.72625,0.654875,0.4885,0.258625,0.321375,0.32975,0.001625
14,0.22475,0.335125,0.500875,0.4585,0.373375,0.383,0.326125,0.355375,0.401625,0.53575,0.682375,0.520375,0.56925,0.1065,0.129375,0.67525,0.679875,0.584625,0.631375,0.372,0.216375,0.24975,0.289,0.3805,0.479,0.4125,0.470875,0.36,0.32025,0.319625,0.3085,0.319875,0.49925,0.46,0.601125,0.266125,0.59175,0.434875,0.547125,0.620625,0.606375,0.527875,0.4185,0.243,0.2255,0.244125,0.361625,0.4485,0.379375,0.540125,0.3785,0.3495,0.358125,0.354125,0.485875,0.501875,0.671125,0.6035,0.4915,0.162625,0.39275,0.46325,0.67525,0.6095,0.468875,0.373125,0.180125,0.216875,0.284375,0.34525,0.51225,0.525125,0.392875,0.391375,0.408,0.349125,0.280875,0.43875,0.42,0.701625,0.30625,0.316625,0.22125,0.19325,0.360125,0.575875,0.7085,0.623625,0.351,0.248125,0.18275,0.216125,0.328625,0.40975,0.415875,0.37675,0.364375,0.365125,0.35,0.50375,0.52525,0.56125,0.7145,0.61875,0.024125,0.410625,0.18975,0.485625,0.571875,0.654625,0.696875,0.4465,0.199875,0.2675,0.324375,0.324375,0.34025,0.562,0.42425,0.533625,0.46525,0.451625,0.424875,0.401,0.581625,0.476625,0.54975,0.46475,0.28875,0.27475,0.429125,0.796625,0.701375,0.55825,0.413875,0.226375,0.196625,0.26025,0.349,0.5,0.4495,0.4655,0.541375,0.453875,0.496125,0.431,0.3615,0.48175,0.77075,0.448375,0.684,0.59975,0.1985,0.375375,0.726375,0.717375,0.58325,0.675625,0.260375,0.278625,0.288375,0.389125,0.46325,0.491,0.46225,0.456125,0.5055,0.389375,0.427375,0.471,0.536,0.213875,0.482875,0.199,0.337375,0.398875,0.7475,0.725625,0.59725,0.520625,0.3695,0.28625,0.30175,0.344625,0.00175
15,0.27375,0.415625,0.43125,0.58225,0.475125,0.417625,0.447375,0.397,0.460625,0.629125,0.71925,0.5165,0.306375,0.346,0.184,0.542,0.94325,0.695875,0.732875,0.380125,0.18225,0.308,0.3605,0.4325,0.641,0.615625,0.573125,0.372375,0.397125,0.26825,0.352875,0.495375,0.632875,0.585,0.468625,0.224625,0.519875,0.26825,0.500625,0.772375,0.73475,0.65575,0.506,0.184875,0.255375,0.258375,0.46775,0.611,0.55975,0.454875,0.440875,0.321375,0.343125,0.500125,0.409875,0.563625,0.522375,0.391,0.258875,0.25925,0.16875,0.531875,0.854875,0.716,0.638875,0.36925,0.205,0.174125,0.332,0.46375,0.625125,0.6135,0.41325,0.311125,0.269,0.31575,0.4425,0.58525,0.588125,0.82625,0.219125,0.4335,0.4,0.156,0.16475,0.78075,0.822875,0.7165,0.351375,0.244,0.18825,0.254375,0.46975,0.59925,0.61775,0.46925,0.330875,0.3875,0.30225,0.604875,0.686625,0.65725,0.8455,0.591375,0.564625,0.164875,0.2045,0.596125,0.6095,0.96975,0.8435,0.45675,0.18675,0.285,0.442125,0.442125,0.48925,0.68575,0.4765,0.45025,0.399375,0.44675,0.51675,0.388375,0.618625,0.63775,0.731,0.547375,0.13825,0.196,0.576875,0.945625,0.773875,0.621,0.583,0.214625,0.2525,0.458,0.5275,0.635375,0.54375,0.4975,0.455375,0.42175,0.481625,0.45375,0.52275,0.549125,0.789375,0.352125,0.54325,0.129,0.163875,0.408125,0.84825,0.779625,0.450875,0.72075,0.185875,0.17925,0.38275,0.543625,0.629375,0.693375,0.592875,0.476125,0.408375,0.359125,0.439125,0.591625,0.71775,0.366125,0.323375,0.252875,0.206625,0.204875,0.674625,0.81525,0.7315,0.630875,0.41125,0.2425,0.304625,0.35125,0.001875
16,0.304,0.447625,0.618375,0.58775,0.4335,0.353875,0.279625,0.379875,0.515125,0.510375,0.799125,0.545375,0.63,0.48075,0.2015,0.535625,0.816875,0.642875,0.750875,0.414625,0.148625,0.255,0.33875,0.445875,0.589625,0.64025,0.558625,0.39475,0.50875,0.26825,0.352875,0.6075,0.613375,0.647375,0.53375,0.295,0.6,0.3615,0.33175,0.79325,0.670625,0.65575,0.5265,0.206375,0.26375,0.297625,0.409625,0.63075,0.600375,0.45725,0.44825,0.335875,0.335125,0.39975,0.409875,0.524375,0.7355,0.391,0.38125,0.285,0.315625,0.486375,0.84225,0.715,0.647125,0.450375,0.308,0.174125,0.336,0.39325,0.66225,0.63025,0.414375,0.332625,0.300125,0.32275,0.379,0.525125,0.571,0.82775,0.23775,0.447625,0.36775,0.143375,0.320875,0.703625,0.797625,0.713875,0.406625,0.27125,0.213375,0.2775,0.48925,0.59925,0.635125,0.437375,0.3335,0.3875,0.27725,0.55175,0.646875,0.64775,0.8455,0.591625,0.5625,0.158625,0.23,0.586625,0.705,0.8355,0.74475,0.450625,0.211875,0.312125,0.454125,0.454125,0.48,0.72225,0.455875,0.43225,0.36475,0.44675,0.476875,0.388375,0.629,0.672375,0.56575,0.553,0.264375,0.1925,0.527625,0.920625,0.77975,0.63575,0.5925,0.215375,0.27725,0.525375,0.548875,0.659,0.595375,0.541125,0.4255,0.42125,0.5595,0.459375,0.503125,0.538375,0.901875,0.505875,0.693,0.128625,0.187375,0.31625,0.78475,0.793375,0.53775,0.72075,0.230625,0.25025,0.3885,0.543625,0.587125,0.69825,0.595625,0.51475,0.418875,0.308,0.426875,0.582,0.7245,0.26525,0.330875,0.173375,0.30375,0.31125,0.5845,0.76875,0.72625,0.64675,0.41125,0.236,0.294375,0.36475,0.002
17,0.232375,0.395375,0.422625,0.493375,0.4885,0.46325,0.369,0.374625,0.4885,0.62625,0.821,0.33525,0.43075,0.485625,0.306375,0.5375,0.79675,0.601375,0.836875,0.397375,0.238375,0.3115,0.318875,0.4015,0.596125,0.653625,0.548,0.354125,0.339625,0.286,0.351125,0.590875,0.70975,0.6465,0.591125,0.469125,0.298375,0.263875,0.45375,0.742875,0.6455,0.61,0.543,0.250875,0.247125,0.303,0.441875,0.56,0.5865,0.455,0.424875,0.334375,0.3455,0.4785,0.630875,0.515375,0.51825,0.644875,0.758625,0.18475,0.178625,0.46125,0.76275,0.63375,0.6235,0.451875,0.35375,0.22175,0.3005,0.416375,0.622375,0.550625,0.450375,0.372125,0.313875,0.32625,0.322125,0.58475,0.563375,0.825125,0.58275,0.257625,0.24,0.198,0.218,0.775125,0.815375,0.6315,0.391125,0.3385,0.2195,0.284125,0.4185,0.53425,0.6065,0.460125,0.289375,0.31075,0.32975,0.539125,0.6165,0.649875,0.805125,0.229625,0.41075,0.1575,0.21525,0.525,0.730625,0.639875,0.801375,0.475625,0.197875,0.29775,0.35875,0.35875,0.37975,0.70125,0.4765,0.45675,0.43025,0.436625,0.475375,0.4765,0.501625,0.6595,0.603375,0.58375,0.186125,0.175625,0.44925,0.988875,0.77725,0.661375,0.6655,0.27825,0.256125,0.326125,0.364625,0.498,0.460125,0.461,0.506125,0.439625,0.5015,0.391375,0.37675,0.5545,0.614625,0.57625,0.282125,0.388125,0.255875,0.3825,0.732875,0.8025,0.508375,0.552,0.19525,0.295625,0.40525,0.45525,0.50575,0.554,0.53175,0.510875,0.464875,0.4045,0.469625,0.58775,0.638875,0.289875,0.275625,0.234125,0.25725,0.22275,0.561125,0.7455,0.37175,0.57775,0.454375,0.324875,0.30025,0.373375,0.002125
18,0.283375,0.375,0.39725,0.41875,0.472875,0.395,0.429875,0.457625,0.490875,0.521875,0.702125,0.522,0.367375,0.423,0.262125,0.607375,0.84025,0.659625,0.5245,0.476125,0.346125,0.296625,0.405625,0.391625,0.50225,0.47125,0.465375,0.40125,0.42725,0.376,0.41775,0.464375,0.597125,0.5085,0.569125,0.6725,0.582625,0.323375,0.679125,0.657625,0.651125,0.6365,0.52125,0.30425,0.242,0.29575,0.33675,0.405125,0.379,0.461375,0.426875,0.386,0.46,0.4255,0.52925,0.477125,0.423625,0.563375,0.4565,0.160625,0.25525,0.492625,0.752,0.679375,0.568,0.469,0.405375,0.289875,0.32125,0.36,0.407875,0.402,0.425,0.421375,0.438625,0.482625,0.3635,0.519375,0.636,0.6485,0.541125,0.216375,0.560375,0.28775,0.350125,0.450125,0.726625,0.63225,0.448375,0.374875,0.309875,0.28525,0.40625,0.422625,0.41625,0.44425,0.433,0.4645,0.436375,0.55925,0.546125,0.58075,0.7235,0.5215,0.58925,0.398875,0.231375,0.5315,0.53475,0.645875,0.7115,0.47075,0.40575,0.386375,0.387625,0.39825,0.358125,0.4675,0.453125,0.543,0.524625,0.517,0.511875,0.407875,0.403125,0.57475,0.557875,0.662625,0.133625,0.37725,0.451375,0.827625,0.736625,0.606125,0.44925,0.358625,0.29975,0.386625,0.392875,0.46525,0.358375,0.40475,0.587,0.51025,0.61475,0.514625,0.4055,0.48825,0.725875,0.342625,0.661125,0.69325,0.28075,0.315875,0.757875,0.766875,0.47875,0.551,0.36975,0.321625,0.3895,0.41075,0.4725,0.485875,0.466375,0.51375,0.596,0.489,0.469625,0.522375,0.598125,0.19075,0.461875,0.280625,0.340875,0.4285,0.63925,0.73125,0.712375,0.623375,0.4855,0.34625,0.364625,0.381,0.00225
19,0.26625,0.293875,0.326625,0.239125,0.2265,0.165375,0.193625,0.195625,0.20225,0.402375,0.7315,0.276625,0.63775,0.21275,0.427625,0.196875,0.133875,0.538125,0.14825,0.3165,0.2315,0.254125,0.240125,0.286,0.272125,0.386,0.339,0.183625,0.20325,0.163,0.13125,0.178625,0.406375,0.436375,0.581125,0.88225,0.581375,0.18525,0.553375,0.522,0.5465,0.392875,0.24875,0.194625,0.199125,0.317875,0.3895,0.340125,0.217875,0.182125,0.249875,0.198625,0.156,0.191125,0.49775,0.56375,0.40675,0.46,0.6905,0.509625,0.036125,0.568625,0.28375,0.56975,0.56075,0.41425,0.216,0.216,0.228125,0.248,0.373625,0.269625,0.2915,0.19025,0.142125,0.207,0.26325,0.360625,0.34075,0.55375,0.546875,0.1635,0.112375,0.155125,0.38,0.259625,0.501375,0.442375,0.28,0.259625,0.26675,0.25725,0.377625,0.29075,0.259,0.193375,0.254875,0.2045,0.178375,0.303125,0.47525,0.492375,0.630375,0.361125,0.0435,0.217,0.140625,0.15625,0.367,0.487625,0.40525,0.36275,0.24,0.256125,0.311,0.311,0.28625,0.264125,0.299125,0.253375,0.189875,0.333125,0.333,0.291,0.6985,0.403625,0.869,0.775125,0.342125,0.549125,0.83175,0.504625,0.547125,0.487875,0.241,0.278625,0.21225,0.286625,0.286625,0.33425,0.2515,0.2055,0.1855,0.262,0.3465,0.379375,0.633625,0.562875,0.476,0.22725,0.44725,0.5045,0.733625,0.459875,0.5595,0.29275,0.3385,0.30375,0.461,0.268875,0.262375,0.23575,0.269875,0.273875,0.258,0.221125,0.310625,0.16775,0.294875,0.249625,0.459125,0.291125,0.777375,0.19525,0.091375,0.472125,0.2705,0.467,0.3845,0.342625,0.40575,0.356,0.233375,0.309625,0.002375
20,0.215625,0.27325,0.255875,0.278375,0.232375,0.282625,0.315125,0.425375,0.4495,0.389,0.5375,0.541,0.174875,0.169625,0.303875,0.75325,0.77225,0.913125,0.626875,0.427625,0.227,0.170625,0.20375,0.24975,0.330875,0.177125,0.2895,0.3815,0.521125,0.377125,0.447375,0.356125,0.357875,0.45875,0.433625,0.39925,0.25025,0.427625,0.55025,0.564,0.702875,0.638625,0.4465,0.25625,0.173875,0.188625,0.2335,0.29825,0.275125,0.22725,0.288125,0.373625,0.623,0.535875,0.40425,0.348875,0.55775,0.314125,-0.026875,0.139625,0.2685,0.55425,0.740625,0.62525,0.605375,0.498875,0.273125,0.22575,0.18375,0.22775,0.257125,0.276375,0.305125,0.42575,0.566375,0.497875,0.455875,0.32975,0.5015,0.38875,0.186625,0.238625,0.211375,0.13775,0.312875,0.784,0.8315,0.569,0.664,0.34325,0.197875,0.201125,0.23625,0.24125,0.22525,0.252875,0.35825,0.5225,0.611625,0.497875,0.392,0.399125,0.5165,0.442375,0.297625,0.134625,0.188,0.68925,0.305125,0.643625,0.57875,0.55275,0.31375,0.17225,0.243625,0.24175,0.22925,0.15175,0.2525,0.45225,0.583875,0.589125,0.534125,0.45725,0.321375,0.359,0.48025,0.2025,0.27825,0.268625,0.659875,0.703125,0.646,0.66275,0.538875,0.232125,0.1875,0.195625,0.06575,0.22375,0.08725,0.1225,0.402,0.452375,0.541875,0.515,0.492,0.336625,0.380625,0.414125,0.21525,0.23475,0.311125,0.337125,0.834,0.673875,0.69075,0.59775,0.219625,0.190875,0.199875,0.230375,0.30575,0.327125,0.26775,0.241125,0.194875,0.237625,0.4255,0.51475,0.5805,0.562125,0.31375,0.119875,0.278125,0.185,0.869,0.789,0.7615,0.57525,0.3615,0.226,0.212,0.241875,0.0025
21,0.250875,0.30375,0.3695,0.252625,0.319375,0.316125,0.410625,0.4695,0.488625,0.553875,0.480875,0.675625,0.5415,0.323875,0.286,0.71875,0.692,0.59875,0.578375,0.457,0.305375,0.305625,0.264625,0.286,0.3115,0.2895,0.27875,0.3865,0.521375,0.437125,0.455125,0.4275,0.34225,0.455625,0.48575,0.06875,0.242375,0.457375,0.5845,0.57175,0.595625,0.564625,0.47275,0.20925,0.32725,0.291,0.31675,0.32825,0.2705,0.306875,0.3525,0.359375,0.56875,0.53025,0.451875,0.496875,0.388125,0.307625,0.416,0.3595,0.234,0.599625,0.616875,0.576625,0.479125,0.42375,0.295125,0.264125,0.332375,0.296625,0.345,0.249,0.334125,0.324875,0.40525,0.4085,0.373625,0.3845,0.54675,0.530375,0.6255,0.3215,0.184375,0.631125,0.691,0.752625,0.62075,0.526875,0.481125,0.324125,0.3555,0.3145,0.325125,0.298625,0.2435,0.23475,0.33325,0.436125,0.442125,0.4815,0.4885,0.561125,0.54025,0.497625,0.437125,0.19,0.530125,0.678625,0.587875,0.58375,0.538,0.503875,0.392875,0.371,0.382125,0.343625,0.332875,0.318125,0.266625,0.44275,0.369875,0.462125,0.47,0.522,0.48325,0.512625,0.59075,0.21425,0.30725,0.5005,0.604625,0.767375,0.587375,0.5575,0.475375,0.35875,0.280125,0.409625,0.409625,0.31,0.34325,0.29275,0.366,0.407125,0.492,0.580125,0.57625,0.53075,0.5925,0.37625,0.43225,0.487375,0.160625,0.534375,0.72975,0.692625,0.615625,0.5335,0.32775,0.325875,0.337625,0.314125,0.41925,0.432375,0.33725,0.382125,0.3495,0.442375,0.51825,0.573,0.52475,0.39875,0.47025,0.477875,0.286,0.62,0.859875,0.46825,0.579375,0.488125,0.424375,0.343625,0.3055,0.29175,0.002625
22,0.271,0.436875,0.49775,0.5135,0.45125,0.413875,0.319625,0.391,0.4535,0.57125,0.75475,0.366625,0.72275,0.512375,0.199875,0.270625,0.865,0.686625,0.771125,0.3855,0.282875,0.304125,0.36275,0.3845,0.6175,0.578,0.611125,0.381,0.339875,0.280875,0.312375,0.48175,0.60925,0.546625,0.656875,0.542125,0.2655,0.105625,0.391625,0.58975,0.676125,0.652625,0.541375,0.298625,0.246375,0.28325,0.4105,0.600625,0.63,0.58175,0.497,0.34575,0.349125,0.441875,0.48425,0.559625,0.308125,0.54225,0.594125,0.1885,0.185125,0.502875,0.78875,0.662875,0.7475,0.470875,0.370625,0.2625,0.313625,0.43675,0.62025,0.595375,0.548125,0.414375,0.365,0.338375,0.339,0.54,0.55225,0.36575,0.283625,0.242125,0.4045,0.16875,0.314625,0.81025,0.751125,0.73175,0.479125,0.30575,0.349125,0.3205,0.506375,0.65125,0.5845,0.537375,0.3715,0.38175,0.32775,0.491875,0.65575,0.673625,0.748125,0.219375,0.514625,0.083,0.3875,0.5285,0.753,0.66475,0.688,0.456375,0.311375,0.373125,0.370375,0.370375,0.386125,0.683375,0.478625,0.579,0.418375,0.39825,0.43725,0.413125,0.425375,0.5095,0.659375,0.5765,0.2155,0.326625,0.304125,0.683125,0.55775,0.459375,0.307125,0.207875,0.21375,0.3355,0.3355,0.412625,0.591125,0.392875,0.423625,0.308625,0.302875,0.3655,0.366125,0.480125,0.560875,0.48175,0.49625,0.54425,0.248,0.501625,0.744,0.602125,0.384125,0.43225,0.2805,0.28575,0.255375,0.32875,0.36175,0.475875,0.42375,0.493625,0.365875,0.31875,0.39275,0.477375,0.463375,0.266625,0.430625,0.186375,0.1945,0.23475,0.66975,0.574875,1.208875,0.48875,0.397375,0.27925,0.304875,0.27725,0.00275
23,0.27325,0.317375,0.29425,0.352,0.50125,0.521125,0.484875,0.433875,0.407125,0.521,0.5965,0.3535,0.571125,0.366,0.18475,0.51625,0.79575,0.82075,0.704125,0.432875,0.243125,0.3015,0.33725,0.316625,0.301875,0.33175,0.389375,0.472125,0.473375,0.343,0.4325,0.38,0.569125,0.498125,0.465375,0.453875,0.56675,0.3505,0.4055,0.748125,0.72075,0.63325,0.51325,0.328,0.28875,0.306125,0.408625,0.445875,0.435625,0.56025,0.47275,0.53275,0.589625,0.427125,0.412,0.44875,0.626875,0.391625,0.25575,0.165375,0.197375,0.393875,0.6875,0.653125,0.543,0.41125,0.395875,0.236,0.301375,0.414125,0.49225,0.524125,0.389875,0.553625,0.501125,0.36625,0.33175,0.560125,0.44175,0.713375,0.663625,0.328875,0.374625,0.15075,0.259375,0.703625,0.7825,0.596625,0.428375,0.291125,0.293,0.26725,0.358375,0.568625,0.468125,0.43475,0.496375,0.457375,0.41775,0.553,0.471625,0.58525,0.780875,0.40625,0.5565,0.17075,0.2605,0.588,0.6825,0.736375,0.753,0.463,0.264875,0.325875,0.3735,0.4115,0.400125,0.482375,0.475875,0.61575,0.55,0.494,0.49175,0.361875,0.535125,0.681625,0.654125,0.647,0.177375,0.157375,0.494625,0.8995,0.775625,0.650625,0.64825,0.25325,0.257375,0.3465,0.3465,0.514625,0.48375,0.46125,0.5795,0.580125,0.578625,0.50825,0.376125,0.493875,0.572875,0.559875,0.606625,0.41975,0.06825,0.489,0.797875,0.790875,0.572875,0.71175,0.27,0.2675,0.259375,0.519875,0.62125,0.37625,0.48725,0.51675,0.602125,0.49375,0.491375,0.6075,0.46925,0.211875,0.59425,0.355875,0.247375,0.31125,0.556,0.787625,0.2935,0.64625,0.42075,0.262875,0.30425,0.34625,0.002875
24,0.298125,0.42425,0.43875,0.512625,0.511125,0.466625,0.437,0.46725,0.419375,0.50825,0.61825,0.410125,0.346125,0.187125,0.228375,0.594375,0.94,0.704,0.835125,0.421625,0.213375,0.29975,0.33775,0.368375,0.444,0.529875,0.520875,0.44975,0.530375,0.366625,0.37225,0.42375,0.569125,0.488625,0.525625,0.57525,0.56675,0.251125,0.0865,0.744125,0.749875,0.678,0.51875,0.280375,0.250125,0.2885,0.30225,0.442875,0.420375,0.556375,0.574,0.432375,0.487875,0.42625,0.423,0.507625,0.74475,0.447875,0.016625,0.143375,0.146125,0.517375,0.85125,0.72425,0.574,0.351125,0.343125,0.217,0.341125,0.340625,0.499125,0.450375,0.468375,0.319875,0.501125,0.364875,0.330875,0.439,0.565375,0.739125,0.54875,0.330375,0.336125,0.2565,0.19175,0.45975,0.7825,0.620875,0.394,0.27775,0.26325,0.233125,0.32675,0.469875,0.42675,0.48,0.407,0.474625,0.407875,0.533375,0.53925,0.5985,0.712125,0.3195,0.54125,0.3795,0.261875,0.6085,0.93775,0.540625,0.694875,0.398,0.284875,0.314375,0.332625,0.342875,0.324625,0.482375,0.47,0.66225,0.53175,0.547,0.474125,0.378375,0.45775,0.681625,0.48225,0.58325,0.169375,0.2075,0.36925,0.874375,0.779,0.6345,0.594375,0.227375,0.260875,0.33775,0.401375,0.459,0.356,0.38675,0.5795,0.58775,0.696625,0.486,0.393625,0.490625,0.836125,0.432375,0.5535,0.50675,0.515875,0.4155,0.838,0.793875,0.572875,0.557,0.260375,0.285125,0.383,0.495625,0.51875,0.522125,0.525625,0.51675,0.518875,0.49375,0.480375,0.543625,0.5935,0.18275,0.4615,0.161375,0.247375,0.25625,0.68425,0.77125,0.943125,0.6255,0.391375,0.2455,0.294125,0.33475,0.003
25,0.25775,0.3105,0.467875,0.41675,0.55725,0.489875,0.441375,0.42525,0.367,0.61325,0.696,0.691125,0.490625,0.354,0.1175,0.81525,0.565,0.7595,0.679625,0.49775,0.261,0.232125,0.275125,0.355125,0.4575,0.62575,0.603875,0.505375,0.473875,0.407875,0.350625,0.34925,0.5245,0.467875,0.673,0.58825,0.659625,0.20125,0.46475,0.732375,0.755875,0.632875,0.59975,0.3045,0.217125,0.243375,0.32325,0.549875,0.474,0.62425,0.6265,0.47,0.521875,0.4105,0.5195,0.48975,0.6485,0.57025,0.40125,0.118,0.16325,0.578,0.762875,0.691375,0.53575,0.39975,0.287625,0.24175,0.247875,0.42875,0.50825,0.6355,0.62025,0.47625,0.53875,0.360375,0.295625,0.465,0.373625,0.50125,0.196625,0.366625,0.252125,0.188,0.443,0.550875,0.779,0.695625,0.41925,0.22,0.211375,0.23975,0.4215,0.544625,0.561875,0.57525,0.508875,0.546875,0.400375,0.483875,0.588375,0.592,0.734375,0.098625,0.42625,0.219,0.274125,0.527875,0.9205,0.711375,0.785875,0.468625,0.215625,0.28225,0.321875,0.321875,0.32625,0.56775,0.540125,0.714125,0.5135,0.53525,0.472,0.422,0.419875,0.5205,0.52925,0.650375,0.144375,0.25125,0.4915,0.839125,0.789375,0.667875,0.471625,0.242625,0.1945,0.338125,0.37475,0.45775,0.60925,0.560125,0.577,0.4675,0.5745,0.482875,0.403625,0.46725,0.677625,0.529625,0.695875,0.74,0.158625,0.300625,0.822875,0.82625,0.60175,0.57625,0.221625,0.29475,0.26125,0.372375,0.491625,0.532375,0.400875,0.554,0.65775,0.530875,0.469375,0.4925,0.5525,0.2815,0.439375,0.163625,0.221125,0.275625,0.605125,0.835375,0.89275,0.554125,0.421875,0.21675,0.299,0.277625,0.003125
